Methotrexate	20,21,27,28,43,52,53,66,80,98,100,110,125,163,168,191,192,195,203,217,250,253,264,271,272,278,284,293,298,305,309,311,319,346,347,373,376,381,386,392,420,435,447,462,466,471,482,490,496,498,501,521,524,537,540,541,547,568,596,610,611,635,637,638,643,649,652,659,671,690,698,711,712,727,735,759,763,793,797,806,808,832,839,840,842,846,848,850,892,900,932,933,937,946,959,967,970,972,976,977,1028,1029,1030,1036,1041,1042,1053,1055,1070,1072,1073,1077,1079,1081,1098,1106,1132,1134,1161,1166,1181,1190,1216,1225,1232,1235,1237,1241,1243,1251,1265,1291,1306,1308,1317,1323,1329,1357,1364,1367,1370,1372,1376,1379,1387,1395,1411,1418,1423,1428,1452,1481,1485,1486,1505,1519,1549,1551,1560,1579,1584,1603,1604,1605,1615,1621,1640,1641,1659,1660,1661,1680,1709,1712,1717,1725,1733,1743,1758,1769,1773,1776,1780,1784,1800,1801,1835,1848,1849,1860,1874,1916,1921,1924,1932,1935,1947,1957,1962,1973,1976,1990,1992,2015,2020,2023,2032,2044
Metoclopramide	7,28,37,58,64,66,80,86,155,203,215,221,222,272,278,290,293,296,309,349,365,371,392,416,435,447,448,460,471,491,493,496,547,556,599,611,616,635,637,653,665,712,717,722,735,759,763,797,832,842,876,911,933,946,975,977,1025,1041,1055,1070,1073,1096,1098,1099,1106,1112,1134,1135,1171,1173,1181,1190,1216,1225,1232,1308,1329,1364,1370,1372,1376,1377,1379,1395,1401,1418,1427,1428,1452,1472,1485,1486,1505,1528,1549,1579,1603,1604,1641,1659,1663,1680,1709,1712,1717,1733,1748,1749,1754,1758,1769,1776,1780,1784,1860,1874,1924,1947,1957,1962,1972,1992,2006,2013,2020,2028,2032,2044
Metoprolol	4,28,44,64,66,86,197,203,212,272,278,279,293,296,309,324,338,345,392,397,412,422,435,458,462,470,471,496,514,541,556,601,611,637,650,702,720,733,734,735,759,762,808,817,822,832,914,920,929,932,933,959,968,975,977,1037,1041,1051,1070,1073,1081,1099,1106,1134,1152,1173,1181,1190,1216,1232,1310,1324,1329,1364,1372,1379,1395,1411,1418,1420,1428,1452,1485,1515,1519,1549,1570,1585,1620,1641,1659,1680,1703,1709,1712,1717,1733,1742,1776,1784,1801,1815,1847,1854,1860,1874,1886,1947,1992,2006,2024,2044
Metrizamide	4,20,27,28,34,44,52,66,80,114,125,153,155,168,191,195,199,203,217,221,224,231,253,264,272,278,284,298,305,309,312,324,365,373,386,392,418,435,447,470,471,482,492,496,509,514,521,524,539,540,541,568,596,611,635,637,638,649,651,652,698,711,717,735,742,744,750,759,763,806,808,822,832,844,848,850,912,932,933,937,945,946,959,967,968,970,977,985,1010,1014,1037,1041,1042,1053,1055,1070,1073,1081,1106,1117,1134,1135,1150,1166,1171,1181,1216,1225,1232,1234,1237,1306,1308,1317,1324,1327,1329,1357,1364,1365,1367,1370,1372,1376,1379,1387,1391,1395,1411,1418,1420,1423,1428,1452,1472,1485,1486,1505,1510,1519,1528,1549,1551,1584,1604,1620,1621,1629,1640,1641,1659,1680,1692,1703,1709,1712,1717,1733,1744,1754,1758,1769,1776,1780,1784,1801,1802,1806,1848,1849,1860,1868,1874,1924,1932,1947,1957,1973,1989,1990,1992,2015,2020,2023,2028,2044
Morphine	4,7,16,24,27,28,29,34,37,44,58,64,65,66,70,72,86,106,107,110,150,155,164,188,197,198,199,203,208,212,215,217,222,224,231,250,264,266,272,278,279,290,293,296,309,321,338,345,347,349,371,392,397,408,412,418,420,422,427,435,448,458,460,462,463,465,470,471,486,490,491,492,493,496,498,515,539,540,541,544,556,566,568,599,601,611,616,618,623,637,643,650,651,652,653,665,690,698,702,717,720,722,725,727,733,734,735,742,749,750,755,759,793,800,806,808,817,822,832,841,876,884,888,892,911,912,914,929,933,946,959,965,970,972,975,977,985,989,1010,1029,1037,1041,1042,1063,1070,1073,1077,1079,1081,1096,1098,1099,1106,1111,1112,1117,1122,1128,1132,1134,1142,1150,1152,1171,1173,1181,1184,1187,1190,1200,1216,1225,1232,1234,1235,1241,1243,1249,1251,1265,1278,1282,1308,1316,1318,1319,1323,1329,1364,1370,1372,1377,1378,1379,1393,1395,1401,1407,1418,1419,1420,1423,1427,1428,1429,1435,1444,1452,1463,1469,1484,1485,1486,1504,1510,1515,1519,1523,1526,1549,1556,1570,1574,1579,1585,1590,1603,1604,1605,1612,1615,1620,1638,1641,1645,1654,1659,1663,1675,1680,1690,1692,1700,1703,1709,1712,1717,1718,1725,1730,1733,1742,1744,1748,1749,1758,1772,1773,1776,1780,1784,1789,1790,1800,1801,1802,1815,1820,1839,1847,1849,1854,1860,1873,1874,1883,1885,1886,1896,1921,1931,1947,1955,1990,1992,1999,2006,2017,2024,2028,2044
Nicotine	37,65,66,86,100,155,215,222,266,272,293,296,309,311,329,346,349,381,408,416,435,447,490,491,492,496,515,523,537,599,610,637,654,665,690,735,742,759,763,797,806,848,900,933,937,958,959,967,970,975,977,982,1028,1036,1041,1053,1073,1079,1096,1106,1134,1171,1173,1181,1190,1216,1225,1232,1265,1308,1317,1329,1364,1370,1378,1379,1395,1401,1423,1452,1485,1486,1549,1579,1603,1604,1638,1641,1659,1661,1680,1709,1712,1717,1733,1758,1773,1780,1784,1820,1833,1854,1860,1874,1932,1947,1957,1976,1990,1992,1994,2006,2015,2023,2028,2044
Norepinephrine	28,37,44,64,72,86,203,278,279,285,293,309,373,392,412,435,462,470,471,491,493,496,498,541,566,611,616,637,653,654,702,733,735,749,759,808,817,832,914,932,933,975,977,1010,1041,1070,1073,1106,1142,1152,1173,1181,1190,1216,1232,1240,1243,1329,1364,1372,1379,1380,1407,1418,1419,1428,1452,1485,1549,1641,1659,1663,1680,1709,1712,1717,1733,1776,1784,1801,1815,1874,1992,2006,2024,2044
Paraldehyde	231,278,492,493,514,541,611,808,832,1037,1234,1308,1324,1372,1428,1641,1758,1801,1868,1990,2015
Pentylenetetrazol	16,28,53,66,70,86,98,100,110,155,188,222,225,236,250,321,333,346,373,381,407,408,420,447,490,496,501,521,526,537,540,599,610,611,618,643,727,735,742,762,800,888,900,967,975,977,1028,1036,1037,1051,1132,1173,1181,1184,1193,1232,1243,1249,1308,1329,1332,1337,1376,1395,1417,1423,1462,1463,1496,1504,1638,1659,1681,1690,1717,1758,1780,1806,1874,1921,1932,1955,1976,1990,2000,2024,2028,2032
Perphenazine	1,27,28,43,48,52,59,66,70,84,98,111,125,129,155,164,168,191,203,205,208,219,222,225,236,253,266,272,278,284,289,296,309,329,333,335,336,365,376,379,386,392,423,435,458,466,476,482,492,496,509,521,526,541,543,556,558,596,599,601,611,623,637,638,643,646,649,659,671,721,735,744,759,799,808,819,832,846,850,888,918,919,920,932,933,958,959,962,970,977,982,1014,1027,1033,1041,1055,1072,1073,1101,1112,1122,1134,1161,1171,1181,1193,1210,1213,1216,1232,1234,1235,1237,1270,1273,1306,1308,1310,1318,1319,1323,1327,1329,1332,1337,1362,1364,1367,1370,1372,1387,1393,1395,1417,1418,1428,1452,1462,1469,1484,1485,1526,1530,1549,1551,1560,1603,1604,1615,1621,1640,1641,1654,1680,1681,1690,1704,1709,1712,1718,1754,1758,1769,1776,1784,1789,1801,1833,1835,1839,1849,1851,1860,1873,1874,1889,1913,1916,1926,1935,1947,1955,1957,1973,1976,1989,1990,2000,2019,2044
Phenethylamine	28,64,86,203,293,309,392,435,471,491,493,496,637,653,735,759,933,975,977,1041,1070,1073,1106,1173,1181,1190,1216,1232,1329,1364,1379,1418,1452,1485,1549,1641,1659,1663,1680,1709,1712,1717,1733,1776,1784,1874,1992,2006,2044
Phenobarbital	28,58,64,66,80,86,155,203,222,272,278,290,293,309,319,349,365,392,435,460,466,471,491,493,496,611,616,635,637,653,722,735,759,832,842,863,933,946,975,976,977,989,1025,1041,1055,1063,1070,1073,1096,1106,1112,1134,1135,1166,1171,1173,1181,1190,1216,1225,1232,1308,1329,1364,1367,1370,1372,1376,1379,1395,1401,1418,1427,1428,1452,1462,1472,1485,1486,1505,1519,1528,1549,1585,1603,1604,1641,1653,1659,1663,1680,1709,1712,1717,1725,1733,1743,1758,1769,1776,1780,1784,1860,1874,1896,1924,1947,1972,1992,2000,2006,2013,2020,2028,2032,2044
Phenytoin	24,28,64,80,86,155,203,240,272,278,290,293,309,319,321,326,365,392,435,447,460,471,491,493,496,501,524,616,635,637,650,653,671,735,744,747,759,791,806,832,839,840,850,933,937,946,967,970,975,977,989,1025,1030,1041,1063,1070,1073,1106,1134,1135,1161,1173,1181,1185,1190,1213,1216,1232,1308,1329,1364,1367,1372,1376,1379,1411,1418,1423,1427,1428,1452,1472,1485,1486,1505,1528,1549,1584,1603,1604,1641,1659,1663,1680,1709,1712,1717,1733,1743,1758,1769,1776,1784,1874,1924,1932,1972,1992,2006,2013,2015,2020,2044
Procaine	20,21,27,28,37,52,70,80,125,191,195,203,272,278,285,293,296,298,309,373,392,435,471,496,514,521,541,611,616,633,637,638,649,711,735,759,808,832,884,920,932,933,959,965,977,985,1037,1041,1070,1073,1106,1134,1166,1171,1181,1190,1216,1232,1235,1237,1240,1306,1324,1329,1364,1372,1379,1380,1387,1418,1419,1428,1435,1452,1485,1505,1549,1604,1621,1641,1659,1660,1680,1709,1712,1717,1733,1769,1776,1784,1801,1848,1874,1992,2044
Promazine	1,27,28,48,52,59,66,84,111,125,129,164,168,191,203,205,208,219,253,266,272,284,289,309,329,335,336,376,386,392,423,435,466,476,482,496,509,521,526,543,558,596,599,601,637,638,643,646,649,659,721,735,744,759,799,819,846,850,888,918,919,933,958,962,977,982,1014,1027,1033,1041,1055,1072,1073,1112,1134,1171,1181,1210,1213,1216,1235,1237,1270,1273,1306,1308,1310,1318,1319,1323,1327,1329,1332,1337,1362,1364,1367,1370,1372,1387,1395,1417,1418,1452,1462,1484,1485,1549,1551,1560,1603,1604,1615,1621,1640,1654,1680,1681,1704,1709,1712,1754,1776,1784,1789,1839,1849,1851,1860,1873,1874,1889,1913,1916,1935,1947,1955,1957,1973,1976,1989,1990,2000,2019,2044
Propanolol	28,44,66,114,164,197,203,212,272,278,279,296,309,324,338,392,397,412,422,435,458,462,496,541,556,601,611,637,643,650,702,720,733,734,735,759,808,822,832,914,920,929,932,933,959,968,977,1041,1073,1081,1134,1152,1181,1216,1310,1318,1329,1364,1372,1395,1418,1420,1428,1452,1485,1515,1519,1549,1570,1585,1620,1641,1680,1703,1709,1712,1742,1776,1784,1801,1815,1847,1854,1860,1874,1947,2024,2044
Protirelin	37,58,66,80,98,106,155,188,215,221,272,278,296,376,416,418,427,435,458,476,491,537,540,556,599,601,611,635,665,671,759,763,797,800,832,840,842,884,892,912,920,933,946,970,976,989,1030,1042,1055,1063,1073,1081,1128,1134,1135,1161,1171,1216,1225,1232,1308,1310,1318,1364,1370,1372,1376,1395,1401,1423,1428,1435,1452,1481,1485,1486,1505,1510,1519,1530,1579,1584,1603,1604,1629,1640,1709,1733,1743,1758,1769,1772,1780,1820,1860,1924,1935,1947,1962,1994,2020,2032
Putrescine	66,435,759,933,1073,1216,1225,1364,1395,1452,1485,1709,1780,1913,1947
Ranitidine	52,53,194,198,217,219,222,240,250,272,278,309,312,324,435,447,462,496,501,509,537,558,568,599,601,610,633,637,721,735,744,747,759,763,793,806,832,914,919,933,937,967,970,977,982,989,1029,1041,1073,1098,1106,1112,1134,1152,1171,1181,1187,1198,1216,1232,1265,1273,1327,1329,1364,1367,1372,1379,1423,1428,1444,1452,1485,1549,1570,1579,1580,1590,1605,1620,1645,1659,1681,1692,1709,1712,1717,1733,1743,1754,1784,1815,1865,1874,1896,1916,1921,1932,1973,1992,2015,2044
Reserpine	4,20,21,24,28,29,34,37,44,52,58,64,65,66,80,86,100,106,110,114,125,153,155,163,164,188,192,194,195,199,203,205,208,212,215,219,222,264,266,271,272,278,279,285,290,293,296,298,305,309,319,324,333,338,345,346,349,371,373,381,386,392,397,407,412,418,420,422,427,435,447,460,462,465,470,471,486,490,491,492,493,496,498,514,515,523,524,537,540,541,544,547,556,568,610,611,616,633,637,643,651,652,653,654,677,690,698,702,711,717,725,733,734,735,749,750,755,759,762,806,808,822,832,841,842,846,848,850,876,884,888,892,900,912,914,929,933,937,945,958,959,965,967,970,975,976,977,982,1010,1028,1036,1037,1041,1042,1053,1063,1070,1073,1077,1096,1106,1111,1117,1128,1132,1134,1142,1150,1152,1166,1171,1173,1181,1190,1210,1216,1225,1232,1240,1251,1265,1273,1308,1317,1318,1324,1327,1329,1357,1364,1365,1367,1370,1372,1376,1378,1379,1380,1391,1395,1401,1407,1411,1418,1419,1420,1423,1427,1428,1444,1452,1481,1485,1504,1505,1510,1519,1528,1549,1570,1574,1579,1584,1603,1604,1612,1620,1621,1638,1641,1659,1660,1661,1663,1675,1680,1690,1700,1703,1709,1712,1717,1730,1733,1744,1748,1758,1769,1773,1776,1780,1784,1789,1790,1801,1806,1815,1835,1848,1849,1854,1860,1874,1883,1924,1931,1932,1947,1957,1976,1978,1990,1992,2006,2015,2017,2024,2028,2032,2044
Rolipram	7,28,44,58,64,66,72,80,86,155,197,203,212,215,221,222,272,278,279,290,293,296,305,309,338,349,371,392,397,412,416,418,422,435,448,460,462,470,471,491,493,496,498,539,540,541,544,547,566,599,601,611,616,635,637,650,653,665,698,702,717,720,725,733,734,735,749,759,762,763,797,808,817,832,842,863,876,911,914,929,933,946,975,977,989,1010,1041,1042,1055,1070,1073,1096,1098,1099,1106,1111,1112,1134,1135,1142,1152,1173,1181,1190,1216,1225,1232,1243,1308,1329,1364,1372,1376,1377,1378,1379,1395,1401,1407,1411,1418,1420,1427,1428,1452,1485,1486,1505,1519,1528,1549,1570,1585,1603,1604,1612,1620,1629,1641,1645,1659,1663,1675,1680,1709,1712,1717,1733,1742,1748,1749,1754,1758,1769,1776,1780,1784,1790,1801,1815,1820,1847,1854,1860,1873,1874,1885,1924,1947,1957,1962,1972,1992,2006,2020,2024,2028,2032,2044
Roxatidine	28,37,44,66,80,155,197,199,203,212,264,272,278,279,296,309,324,338,392,397,412,418,422,435,447,458,462,465,471,486,496,498,524,540,541,556,601,611,635,637,650,702,720,725,733,734,735,750,759,806,808,832,848,912,914,920,929,932,933,937,946,959,965,967,968,970,977,1041,1053,1055,1063,1070,1073,1096,1106,1134,1135,1142,1152,1171,1181,1216,1225,1232,1251,1308,1310,1317,1318,1327,1329,1364,1370,1372,1376,1379,1395,1411,1418,1423,1428,1452,1485,1486,1505,1519,1523,1549,1570,1579,1584,1585,1603,1604,1612,1620,1641,1659,1680,1703,1709,1712,1717,1730,1733,1742,1758,1769,1776,1780,1784,1801,1815,1847,1854,1860,1874,1883,1924,1931,1932,1947,1957,1992,2015,2020,2024,2044
Serotonin	21,28,44,52,66,100,155,192,194,195,203,208,212,224,240,271,278,279,290,309,336,371,392,407,412,435,458,462,463,491,496,523,544,547,601,618,623,637,643,650,659,702,714,733,735,759,799,832,914,933,945,976,977,1014,1041,1055,1073,1112,1122,1152,1166,1181,1190,1216,1225,1232,1291,1308,1329,1364,1372,1379,1395,1417,1418,1428,1452,1485,1496,1510,1523,1549,1603,1604,1629,1653,1680,1709,1712,1758,1773,1776,1780,1784,1806,1815,1874,1907,1913,1947,1962,1973,1992,2015,2024,2044
Sotalol	27,28,37,52,64,66,72,86,125,191,203,272,278,285,290,293,296,309,312,326,347,371,373,392,435,460,471,491,493,496,521,541,599,611,616,633,637,638,649,653,717,735,744,759,762,808,832,863,876,920,932,933,959,975,977,989,1041,1063,1070,1073,1081,1106,1134,1173,1181,1190,1216,1232,1237,1240,1306,1329,1364,1372,1378,1379,1380,1387,1395,1418,1419,1427,1428,1452,1485,1496,1549,1640,1641,1659,1663,1680,1681,1709,1712,1717,1733,1776,1784,1801,1832,1865,1874,1992,2006,2044
Spermidine	66,106,272,296,427,435,556,759,933,970,1055,1073,1128,1134,1171,1216,1225,1364,1370,1395,1452,1462,1485,1709,1780,1860,1913,1947
Spermine	66,106,272,296,427,435,556,759,933,970,1055,1073,1128,1134,1171,1216,1225,1364,1370,1395,1452,1462,1485,1709,1772,1780,1860,1913,1947
Sucrose	44,66,100,153,155,199,203,221,231,278,305,312,365,447,492,493,514,539,540,541,611,651,677,698,735,742,750,791,800,808,822,832,844,912,945,1037,1042,1117,1128,1134,1150,1171,1234,1306,1308,1324,1365,1372,1391,1395,1420,1428,1510,1519,1528,1585,1604,1620,1641,1663,1692,1703,1709,1744,1754,1758,1780,1801,1806,1820,1868,1989,1990,2015,2023,2028
Sulforidazine	1,24,27,28,37,48,52,59,66,72,84,106,111,125,129,155,164,168,191,199,203,205,208,219,225,253,266,272,278,284,289,296,309,312,329,335,336,365,376,386,392,418,423,427,435,463,465,466,476,482,486,496,509,521,526,540,543,556,558,596,599,601,633,637,638,643,646,649,659,677,721,735,744,750,755,759,799,819,832,841,846,850,863,888,912,918,919,933,958,959,962,965,972,977,982,989,1014,1027,1033,1041,1055,1063,1072,1073,1081,1112,1128,1134,1171,1173,1181,1210,1213,1216,1225,1232,1235,1237,1270,1273,1306,1308,1310,1318,1319,1323,1327,1329,1332,1337,1362,1364,1365,1367,1370,1372,1387,1395,1401,1417,1418,1428,1435,1452,1462,1484,1485,1496,1549,1551,1560,1579,1603,1604,1615,1620,1621,1640,1654,1680,1681,1703,1704,1709,1712,1730,1754,1758,1776,1780,1784,1789,1839,1849,1851,1860,1865,1873,1874,1883,1889,1913,1916,1931,1935,1947,1955,1957,1973,1976,1989,1990,2000,2019,2023,2044
Tamitinol	44,58,100,106,219,272,278,279,293,309,311,312,346,381,407,412,420,435,447,462,471,490,491,496,498,523,537,599,610,633,637,654,690,702,735,744,747,750,759,806,832,848,900,914,933,937,945,959,967,970,977,1027,1028,1036,1041,1053,1073,1106,1122,1134,1152,1181,1216,1232,1265,1329,1364,1372,1379,1423,1428,1452,1485,1486,1549,1580,1620,1641,1645,1659,1661,1680,1681,1690,1709,1712,1717,1725,1733,1773,1784,1815,1820,1833,1865,1874,1957,1976,1978,1990,1992,1994,2020,2024,2044
Testosterone	29,65,66,80,107,110,150,155,163,194,198,205,208,217,250,271,278,305,321,376,386,408,418,435,539,540,541,601,611,618,677,690,698,793,808,832,842,863,1042,1079,1132,1134,1150,1200,1241,1282,1308,1316,1372,1376,1395,1401,1419,1420,1428,1444,1481,1505,1519,1551,1556,1574,1580,1605,1629,1641,1700,1703,1718,1725,1758,1769,1772,1776,1780,1800,1801,1820,1896,1907,1924,1978,1999,2017,2032
Thioridazine	1,24,27,28,37,48,52,59,66,84,106,111,125,129,155,164,168,191,199,203,205,208,219,225,253,266,272,284,289,296,309,312,329,335,336,365,376,386,392,418,423,427,435,463,465,466,476,482,486,496,509,521,526,540,543,556,558,596,599,601,633,637,638,643,646,649,659,677,721,735,744,750,755,759,799,819,841,846,850,888,912,918,919,933,958,959,962,965,972,977,982,1014,1027,1033,1041,1055,1063,1072,1073,1081,1112,1128,1134,1171,1173,1181,1210,1213,1216,1225,1232,1235,1237,1270,1273,1306,1308,1310,1318,1319,1323,1327,1329,1332,1337,1362,1364,1367,1370,1372,1387,1395,1401,1417,1418,1435,1452,1462,1484,1485,1549,1551,1560,1579,1603,1604,1615,1620,1621,1640,1654,1680,1681,1703,1704,1709,1712,1730,1754,1758,1776,1780,1784,1789,1839,1849,1851,1860,1865,1873,1874,1883,1889,1913,1916,1931,1935,1947,1955,1957,1973,1976,1989,1990,2000,2019,2044
Triamterene	20,27,28,43,52,53,72,98,100,110,163,168,191,203,217,219,250,271,293,305,309,311,346,347,381,392,435,447,460,462,471,490,496,498,501,521,524,537,547,568,610,635,637,638,643,649,651,690,727,733,735,749,750,759,763,793,797,839,840,876,900,933,937,967,972,976,977,989,1028,1029,1030,1036,1041,1055,1070,1072,1073,1079,1106,1181,1190,1198,1216,1232,1240,1241,1243,1265,1270,1291,1306,1308,1329,1357,1364,1367,1370,1379,1418,1485,1486,1496,1549,1560,1579,1584,1603,1604,1605,1615,1641,1659,1660,1661,1675,1680,1709,1712,1717,1725,1730,1733,1743,1758,1773,1776,1780,1784,1865,1874,1916,1957,1973,1976,1990,1992,2015,2044
Trimelamol	27,43,53,100,168,191,225,278,311,346,373,381,435,490,496,501,537,601,610,611,690,735,759,808,817,832,900,933,972,977,1036,1073,1134,1181,1216,1265,1306,1329,1364,1372,1428,1429,1560,1580,1641,1709,1725,1874,1957,1976,1990
Tryptamine	28,52,66,100,155,192,194,195,203,208,212,224,240,271,290,309,336,392,407,435,458,462,463,491,496,523,544,547,601,618,623,637,643,650,659,714,735,759,933,945,976,977,1014,1041,1073,1112,1122,1166,1181,1190,1216,1225,1232,1291,1308,1329,1364,1379,1395,1417,1418,1452,1485,1496,1510,1523,1549,1603,1604,1629,1653,1680,1709,1712,1758,1773,1776,1780,1784,1806,1874,1907,1913,1947,1962,1973,1992,2015,2044
Tryptophol	28,52,66,100,155,192,194,195,203,208,224,240,271,278,290,309,319,392,407,435,458,463,491,496,523,541,544,547,601,611,616,618,623,637,643,659,714,735,759,808,832,933,945,976,977,1014,1041,1042,1073,1112,1122,1166,1181,1190,1216,1225,1232,1291,1308,1329,1364,1372,1379,1395,1417,1418,1428,1452,1485,1496,1510,1519,1523,1549,1603,1604,1641,1653,1680,1709,1712,1748,1758,1773,1776,1780,1784,1800,1801,1806,1849,1874,1907,1947,1962,1973,1992,2015,2044
Tyramine	28,44,64,86,203,278,279,293,309,392,412,435,462,470,471,491,493,496,566,637,653,702,733,735,759,817,832,914,933,975,977,1041,1070,1073,1106,1152,1173,1181,1190,1216,1232,1329,1364,1372,1379,1418,1428,1452,1485,1549,1641,1659,1663,1680,1709,1712,1717,1733,1776,1784,1815,1874,1992,2006,2024,2044
Zonisamide	28,44,72,100,107,114,191,198,203,278,305,309,312,335,346,347,365,381,392,397,407,462,466,471,490,496,523,537,556,596,599,610,633,637,643,654,735,744,747,808,832,842,850,863,900,914,933,977,989,1028,1036,1041,1063,1070,1073,1106,1135,1152,1181,1184,1187,1213,1216,1232,1265,1329,1362,1364,1372,1379,1407,1418,1428,1496,1519,1549,1570,1603,1645,1659,1661,1680,1681,1690,1709,1712,1717,1733,1773,1776,1784,1832,1865,1874,1885,1935,1976,1990,1992,2044
